Gene name,Gene stable ID
RSPH3,ENSG00000130363
,ENSG00000304776
,ENSG00000293345
,ENSG00000258461
LINC02543,ENSG00000232947
,ENSG00000304781
,ENSG00000274212
MDH1P2,ENSG00000217585
PITX1-AS1,ENSG00000224186
MYLIP,ENSG00000007944
,ENSG00000248635
,ENSG00000302711
NPIPB5,ENSG00000243716
,ENSG00000250376
,ENSG00000302692
UNC93B4,ENSG00000250381
OR7E99P,ENSG00000250710
OR7E43P,ENSG00000249844
,ENSG00000298448
UGT2A3P7,ENSG00000248886
MIR129-2,ENSG00000199077
,ENSG00000294378
KLHL2P1,ENSG00000250412
HSD17B12,ENSG00000149084
,ENSG00000304894
,ENSG00000304898
,ENSG00000304911
EPIST,ENSG00000249082
RN7SKP289,ENSG00000253053
GABARAPL1,ENSG00000139112
,ENSG00000304935
,ENSG00000294020
,ENSG00000304942
MIR4639,ENSG00000263712
PERPP3,ENSG00000218073
,ENSG00000217078
MRPL42P2,ENSG00000216364
RNU6-1114P,ENSG00000251831
,ENSG00000304947
,ENSG00000304950
GOLGB1,ENSG00000173230
MAPK14,ENSG00000112062
,ENSG00000286468
,ENSG00000250940
H3P14,ENSG00000250966
,ENSG00000304951
,ENSG00000304959
NEUROG2-AS1,ENSG00000249509
,ENSG00000250407
,ENSG00000304970
,ENSG00000304982
,ENSG00000304984
,ENSG00000304989
,ENSG00000305004
CNIH3-AS1,ENSG00000229400
MRPS30-DT,ENSG00000251141
,ENSG00000286719
LBR,ENSG00000143815
,ENSG00000294592
OTOAP1,ENSG00000290866
GABARAPL1-AS1,ENSG00000255958
KLRD1,ENSG00000134539
,ENSG00000249051
,ENSG00000283393
,ENSG00000301475
RPL23AP63,ENSG00000243721
,ENSG00000304653
OR7E163P,ENSG00000251166
PHB1P2,ENSG00000254512
,ENSG00000298017
,ENSG00000302808
,ENSG00000283483
OR7E162P,ENSG00000234386
C11orf96,ENSG00000187479
,ENSG00000308238
TIGD3,ENSG00000173825
,ENSG00000308222
,ENSG00000253917
CASP12,ENSG00000204403
,ENSG00000308255
,ENSG00000300742
,ENSG00000305326
,ENSG00000277504
,ENSG00000226180
KLHDC4,ENSG00000104731
,ENSG00000287031
DNAH14,ENSG00000185842
,ENSG00000305019
,ENSG00000287963
SESTD1,ENSG00000187231
RN7SKP151,ENSG00000222162
BTBD10,ENSG00000148925
,ENSG00000305059
,ENSG00000305113
LINC01938,ENSG00000254066
TOP3A,ENSG00000177302
,ENSG00000249959
LINC02598,ENSG00000256155
KLRK1,ENSG00000213809
,ENSG00000305166
SEMA6A-AS1,ENSG00000248445
SNRPEP4,ENSG00000233270
SEPTIN14P4,ENSG00000251155
ZNF181,ENSG00000197841
,ENSG00000291201
GTDC1,ENSG00000121964
LINC02227,ENSG00000276778
KLRC4-KLRK1,ENSG00000255819
,ENSG00000253673
CAPN3,ENSG00000092529
ODAD1,ENSG00000105479
,ENSG00000254135
,ENSG00000254583
,ENSG00000255401
PTH,ENSG00000152266
SMAD5-AS1,ENSG00000164621
,ENSG00000254350
NDUFS5P4,ENSG00000251437
,ENSG00000298064
RPL23AP84,ENSG00000261914
,ENSG00000302529
,ENSG00000282994
,ENSG00000302541
DBET,ENSG00000281591
,ENSG00000283286
,ENSG00000277162
ALG1L7P,ENSG00000251271
HMGN2P36,ENSG00000228901
FAR1-IT1,ENSG00000254791
,ENSG00000253792
RPL39P26,ENSG00000240454
,ENSG00000305258
Y_RNA,ENSG00000200685
CENPUP1,ENSG00000255075
TRPC7-AS1,ENSG00000248211
,ENSG00000255088
RNA5SP331,ENSG00000201856
,ENSG00000295948
TMPRSS13,ENSG00000137747
,ENSG00000305267
,ENSG00000305270
SHMT1,ENSG00000176974
,ENSG00000305324
,ENSG00000305331
EPB41L4A-AS1,ENSG00000224032
NWD1,ENSG00000188039
,ENSG00000305364
AFF4-DT,ENSG00000272023
MRPS10,ENSG00000048544
,ENSG00000305378
,ENSG00000260671
,ENSG00000305397
,ENSG00000305424
,ENSG00000260498
KLRC4,ENSG00000183542
RN7SL145P,ENSG00000244357
,ENSG00000248943
,ENSG00000288720
,ENSG00000217514
LZTFL1,ENSG00000163818
,ENSG00000305473
KLRC3,ENSG00000205810
,ENSG00000260177
QKI,ENSG00000112531
,ENSG00000290601
,ENSG00000260466
,ENSG00000305502
,ENSG00000305507
,ENSG00000305510
SLC7A5,ENSG00000103257
GDNF-AS1,ENSG00000248587
,ENSG00000255641
OASL,ENSG00000135114
DPF2,ENSG00000133884
SEMA6A-AS2,ENSG00000249167
,ENSG00000250032
MIR6775,ENSG00000278598
,ENSG00000262362
,ENSG00000305549
,ENSG00000305555
,ENSG00000305556
,ENSG00000304416
,ENSG00000249738
MMP25-AS1,ENSG00000261971
TTL,ENSG00000114999
ENPP7P9,ENSG00000250476
,ENSG00000290888
CCL5,ENSG00000271503
TSPAN11-AS1,ENSG00000290531
DCDC2B,ENSG00000222046
DDX11-AS1,ENSG00000245614
POLR1B,ENSG00000125630
,ENSG00000257925
IFITM3P6,ENSG00000258352
LINC02416,ENSG00000257924
RPL7AP28,ENSG00000184139
,ENSG00000262370
,ENSG00000251555
WEE1P2,ENSG00000264970
LINC02156,ENSG00000257906
RPL23AP87,ENSG00000232938
DYRK3,ENSG00000143479
KRT16P4,ENSG00000229526
RPL29P2,ENSG00000240480
,ENSG00000180015
,ENSG00000297134
MAGOH2P,ENSG00000264176
RPL21P50,ENSG00000228489
ZNF213-AS1,ENSG00000263072
RPL21P122,ENSG00000241185
,ENSG00000226655
,ENSG00000293152
ADI1P3,ENSG00000258369
STBD1P1,ENSG00000257807
RNF126P1,ENSG00000261192
,ENSG00000257905
LINC02616,ENSG00000261761
LINC01479,ENSG00000255772
RNF126P1,ENSG00000293179
RDM1P5,ENSG00000263818
UPF3AP2,ENSG00000214832
HMGB1P24,ENSG00000275029
,ENSG00000293218
,ENSG00000293429
Y_RNA,ENSG00000201635
,ENSG00000270977
RPL12P38,ENSG00000213228
TATDN2,ENSG00000157014
ZNF461,ENSG00000197808
LINC02117,ENSG00000248539
,ENSG00000264300
SH3GL1P1,ENSG00000266777
TNFSF18,ENSG00000120337
,ENSG00000264164
,ENSG00000266885
,ENSG00000305591
,ENSG00000293297
,ENSG00000250258
KRT18P55,ENSG00000265480
,ENSG00000263946
,ENSG00000236319
,ENSG00000280852
,ENSG00000305594
MAP10,ENSG00000212916
,ENSG00000293358
DBIL5P,ENSG00000231784
,ENSG00000305607
LINC02210,ENSG00000204650
PLPPR4,ENSG00000117600
RNF169,ENSG00000166439
LINC01202,ENSG00000280776
TCAM1P,ENSG00000240280
H1-9P,ENSG00000188662
EFCAB15P,ENSG00000233483
RGMB-AS1,ENSG00000246763
WFDC21P,ENSG00000261040
,ENSG00000284526
,ENSG00000278879
RN7SL239P,ENSG00000242999
PCGF3-AS1,ENSG00000249592
,ENSG00000286943
,ENSG00000257342
KRTAP9-9,ENSG00000198083
AGAP2-AS1,ENSG00000255737
,ENSG00000293286
SPCS2,ENSG00000118363
,ENSG00000293287
,ENSG00000290975
CYP27B1,ENSG00000111012
RUVBL2,ENSG00000183207
TRIM67,ENSG00000119283
ZNF286B,ENSG00000290687
,ENSG00000289763
FOXO3B,ENSG00000240445
SEC61A1,ENSG00000058262
AIPL1,ENSG00000129221
KIAA1586,ENSG00000168116
,ENSG00000305691
,ENSG00000305702
CXXC4-AS1,ENSG00000245384
,ENSG00000305704
,ENSG00000305706
,ENSG00000305707
SCAMP1-AS1,ENSG00000245556
,ENSG00000287367
FPGT,ENSG00000254685
KLRC2,ENSG00000205809
,ENSG00000286749
FGD2,ENSG00000146192
RNU6-216P,ENSG00000200152
NEU3,ENSG00000162139
,ENSG00000294559
LINC01470,ENSG00000249484
LINC02268,ENSG00000248174
,ENSG00000263011
OR2AT2P,ENSG00000234611
NPM1P50,ENSG00000213333
KLRC1,ENSG00000134545
,ENSG00000249865
HSPD1P13,ENSG00000255403
OR2T4,ENSG00000196944
INSL5,ENSG00000172410
RNU4-55P,ENSG00000222663
ZNF124,ENSG00000196418
,ENSG00000293410
RNU6-277P,ENSG00000252081
,ENSG00000285813
MSANTD4,ENSG00000170903
ACTL9,ENSG00000181786
KCNN4,ENSG00000104783
,ENSG00000305812
,ENSG00000302384
,ENSG00000306338
,ENSG00000289458
,ENSG00000262521
KCNIP1-OT1,ENSG00000253647
KBTBD3,ENSG00000182359
LINC03074,ENSG00000251249
MMP25,ENSG00000008516
OR6P1,ENSG00000186440
Y_RNA,ENSG00000207383
FAM72C,ENSG00000263513
LINC01339,ENSG00000248555
CHCHD5,ENSG00000125611
SLC2A7,ENSG00000197241
,ENSG00000243389
,ENSG00000228251
AASDHPPT,ENSG00000149313
CKAP2L,ENSG00000169607
OR6K2,ENSG00000196171
LCE4A,ENSG00000187170
LINC01772,ENSG00000226029
EIF2S3B,ENSG00000180574
RNU1-1,ENSG00000206652
RNU1-6P,ENSG00000277344
PDE4DIPP8,ENSG00000225710
SLC25A39P2,ENSG00000257016
RNU1-3,ENSG00000207513
KLRA1P,ENSG00000256667
ACTRT2,ENSG00000169717
,ENSG00000261695
ABCC6P2,ENSG00000290943
MIR4251,ENSG00000283572
,ENSG00000226286
,ENSG00000254433
,ENSG00000279839
,ENSG00000231978
,ENSG00000287846
LDLRAD2,ENSG00000187942
,ENSG00000305865
MAGOHB,ENSG00000111196
,ENSG00000305885
,ENSG00000286204
IL1A,ENSG00000115008
NAP1L4,ENSG00000205531
PART1,ENSG00000152931
,ENSG00000228170
RAF1,ENSG00000132155
SERPINB9,ENSG00000170542
HSPG2,ENSG00000142798
,ENSG00000302705
,ENSG00000309423
MIR302CHG,ENSG00000249532
LYPD5,ENSG00000159871
,ENSG00000309442
,ENSG00000290391
,ENSG00000296325
,ENSG00000275910
PKD1P6-NPIPP1,ENSG00000290394
SHROOM3-AS1,ENSG00000233860
EIF2B4,ENSG00000115211
,ENSG00000250978
H2AC15,ENSG00000275221
STYK1,ENSG00000060140
CHCHD2P4,ENSG00000213118
,ENSG00000262818
PIMREG,ENSG00000129195
CT69,ENSG00000231971
LINC00498,ENSG00000248397
,ENSG00000257391
,ENSG00000305970
,ENSG00000296252
,ENSG00000250126
,ENSG00000296290
,ENSG00000295571
,ENSG00000305990
TH2LCRR,ENSG00000223442
,ENSG00000268601
ZNF628,ENSG00000197483
,ENSG00000293692
PDXDC1,ENSG00000179889
RFPL4A,ENSG00000223638
YBX3,ENSG00000060138
LINC03002,ENSG00000232310
ZNF93,ENSG00000184635
PITPNM3,ENSG00000091622
LINC01385,ENSG00000251604
FAM8A6P,ENSG00000218772
,ENSG00000229722
,ENSG00000227723
LINC02147,ENSG00000249797
H4C12,ENSG00000273542
LINC00989,ENSG00000250334
BPHL,ENSG00000137274
RPL21P29,ENSG00000232037
,ENSG00000286454
CELA3B,ENSG00000219073
ZNF682,ENSG00000197124
BTF3-DT,ENSG00000272525
,ENSG00000306054
LMNB1-DT,ENSG00000251072
,ENSG00000285959
,ENSG00000306069
,ENSG00000306071
RN7SL386P,ENSG00000273610
RNU6-1022P,ENSG00000201919
,ENSG00000306074
,ENSG00000306075
CELA3A,ENSG00000142789
,ENSG00000306076
CDH18-AS1,ENSG00000249854
BASP1-AS1,ENSG00000215196
,ENSG00000244125
UBE2V1P14,ENSG00000228134
RRN3P4,ENSG00000229781
HSPE1P12,ENSG00000235930
MIR6761,ENSG00000274697
KYNU,ENSG00000115919
MAPKAPK5,ENSG00000089022
,ENSG00000268070
,ENSG00000274033
BNIP3P13,ENSG00000269154
CYP2U1-AS1,ENSG00000245293
,ENSG00000289502
ZNF90,ENSG00000213988
C8orf88,ENSG00000253250
RN7SL186P,ENSG00000278124
RNU6-776P,ENSG00000201273
LINC00339,ENSG00000218510
PIP4P2,ENSG00000155099
Metazoa_SRP,ENSG00000274860
ABRACL,ENSG00000146386
,ENSG00000306091
KIAA0753,ENSG00000198920
,ENSG00000254293
HECA,ENSG00000112406
CDC42-AS1,ENSG00000285752
,ENSG00000287862
,ENSG00000285794
RPS8P11,ENSG00000240673
PANCR,ENSG00000250103
CDC42-IT1,ENSG00000230068
MPHOSPH6P1,ENSG00000271428
,ENSG00000231329
WNT4,ENSG00000162552
BNIP3P14,ENSG00000274612
,ENSG00000224864
,ENSG00000267220
BNIP3P15,ENSG00000270716
ZNF486,ENSG00000256229
SNHG18,ENSG00000250786
OTUD6B,ENSG00000155100
,ENSG00000293614
MIR4418,ENSG00000266564
,ENSG00000252692
TXLNB,ENSG00000164440
AVPR1B,ENSG00000198049
,ENSG00000267771
RPS2P41,ENSG00000244060
ADAM1A,ENSG00000229186
,ENSG00000280079
ADAM1B,ENSG00000226469
TMEM116,ENSG00000198270
BNIP3P17,ENSG00000271524
RPL22P4,ENSG00000225483
ZNF865,ENSG00000261221
,ENSG00000236889
GNG14,ENSG00000283980
,ENSG00000248551
FAM72A,ENSG00000196550
,ENSG00000293752
ZNF526,ENSG00000167625
LINC02488,ENSG00000249362
,ENSG00000293758
LINC02494,ENSG00000250340
,ENSG00000293773
,ENSG00000293781
,ENSG00000287226
FCGBP,ENSG00000275395
,ENSG00000293787
LPAL2,ENSG00000290613
SMAD1-AS2,ENSG00000250582
,ENSG00000282936
,ENSG00000253447
RNA5SP435,ENSG00000200914
TXNDC17,ENSG00000129235
,ENSG00000251185
,ENSG00000293815
,ENSG00000306131
,ENSG00000293844
LRRC69,ENSG00000214954
NHSL1-AS1,ENSG00000225177
NR2F1-AS1,ENSG00000237187
SRGAP2,ENSG00000266028
,ENSG00000286734
CARM1,ENSG00000142453
LINC00243,ENSG00000214894
MED31,ENSG00000108590
NRGN,ENSG00000154146
PHOX2B-AS1,ENSG00000250467
SFXN4P1,ENSG00000270390
CPP,ENSG00000253525
ARHGAP15,ENSG00000075884
MIR4661,ENSG00000266194
SLC26A7,ENSG00000147606
,ENSG00000283573
VSIG2,ENSG00000019102
C17orf100,ENSG00000256806
,ENSG00000261996
,ENSG00000293879
,ENSG00000293897
SPON2,ENSG00000159674
MIR4520-1,ENSG00000264468
,ENSG00000293908
MIR4520-2,ENSG00000283301
ALOX15P1,ENSG00000274114
,ENSG00000293909
,ENSG00000293941
,ENSG00000293956
,ENSG00000293992
ESAM,ENSG00000149564
SLC13A5,ENSG00000141485
,ENSG00000293996
,ENSG00000227681
SLC25A3P2,ENSG00000258373
,ENSG00000257624
IER3-AS1,ENSG00000272273
SELPLG,ENSG00000110876
Y_RNA,ENSG00000200060
,ENSG00000273499
,ENSG00000293088
SSH1,ENSG00000084112
,ENSG00000294039
,ENSG00000294041
,ENSG00000294053
,ENSG00000294060
,ENSG00000227189
,ENSG00000294084
,ENSG00000294086
C1QTNF7-AS1,ENSG00000249252
,ENSG00000294090
PNISR-AS1,ENSG00000228506
MTCYBP11,ENSG00000224288
MTND6P11,ENSG00000226839
MTND5P24,ENSG00000224852
LINC01099,ENSG00000251504
MTND4P22,ENSG00000232772
MTND4LP12,ENSG00000236300
MTND3P9,ENSG00000227557
MTCO3P5,ENSG00000225476
MSANTD2,ENSG00000120458
MTATP6P5,ENSG00000284167
MTCO2P5,ENSG00000231766
,ENSG00000257284
WDFY3-AS2,ENSG00000180769
,ENSG00000228655
,ENSG00000294111
,ENSG00000279342
,ENSG00000290821
,ENSG00000294112
,ENSG00000254509
ICA1L,ENSG00000163596
MIR3188,ENSG00000267959
,ENSG00000294116
RN7SL513P,ENSG00000239821
MIR3189,ENSG00000264175
,ENSG00000254941
,ENSG00000224605
SPACA6,ENSG00000182310
,ENSG00000294140
ROBO3,ENSG00000154134
HCG14,ENSG00000224157
LINC01394,ENSG00000281809
,ENSG00000294194
,ENSG00000294211
,ENSG00000228559
,ENSG00000280110
,ENSG00000274598
MIR619,ENSG00000207622
DAO,ENSG00000110887
,ENSG00000289456
RPL23AP73,ENSG00000244283
,ENSG00000294261
DPRX,ENSG00000204595
,ENSG00000294280
,ENSG00000269564
KSR1,ENSG00000141068
,ENSG00000279452
,ENSG00000287728
TLE6,ENSG00000104953
,ENSG00000229509
IKBKE,ENSG00000263528
,ENSG00000294293
,ENSG00000288010
,ENSG00000288970
,ENSG00000227131
,ENSG00000290049
,ENSG00000294329
,ENSG00000294330
CD2AP-DT,ENSG00000270761
,ENSG00000287825
,ENSG00000294343
OR3A2,ENSG00000221882
,ENSG00000294347
,ENSG00000294356
OR3A3,ENSG00000159961
,ENSG00000294360
,ENSG00000294367
,ENSG00000294466
C17orf114,ENSG00000262165
,ENSG00000290474
,ENSG00000293206
,ENSG00000293327
RNU6-361P,ENSG00000201324
CKAP4,ENSG00000136026
SSH2,ENSG00000141298
,ENSG00000258355
RNU7-94P,ENSG00000238609
TCP11L2,ENSG00000166046
TLE2,ENSG00000065717
,ENSG00000254568
ROBO4,ENSG00000154133
COMMD1,ENSG00000173163
RPL31P48,ENSG00000243164
RNU6-1012P,ENSG00000252415
U8,ENSG00000201809
LINC02144,ENSG00000248708
,ENSG00000257587
YPEL3-DT,ENSG00000250616
LINC02394,ENSG00000258332
RPSAP26,ENSG00000242735
,ENSG00000271657
,ENSG00000258320
MIR5192,ENSG00000266097
RN7SL297P,ENSG00000240183
,ENSG00000288737
,ENSG00000257113
RTRAFP1,ENSG00000225496
,ENSG00000261367
VENTXP3,ENSG00000257364
SLC30A6P1,ENSG00000232277
MCM4,ENSG00000104738
ATXN7L3B,ENSG00000253719
,ENSG00000286904
,ENSG00000248884
SLC20A1,ENSG00000144136
,ENSG00000275371
MIR6769B,ENSG00000278465
IKBKE-AS1,ENSG00000162888
,ENSG00000300821
,ENSG00000257386
CORO1A-AS1,ENSG00000261416
,ENSG00000257323
,ENSG00000261000
,ENSG00000263657
,ENSG00000188646
,ENSG00000265713
,ENSG00000257998
SNORA70,ENSG00000252657
RASSF5,ENSG00000266094
SLX1A,ENSG00000132207
RPL9P30,ENSG00000240074
BLTP3B,ENSG00000111647
,ENSG00000263477
,ENSG00000239129
,ENSG00000264435
RNY4P13,ENSG00000207011
,ENSG00000267482
,ENSG00000265289
,ENSG00000266876
H2BN1,ENSG00000290320
PAFAH1B1,ENSG00000007168
,ENSG00000290692
,ENSG00000306149
,ENSG00000248145
TIA1,ENSG00000116001
RPL7AP20,ENSG00000234981
,ENSG00000306150
,ENSG00000294517
,ENSG00000279946
,ENSG00000306169
LINC00240,ENSG00000224843
SPSB4,ENSG00000175093
,ENSG00000306170
EIF2D,ENSG00000143486
,ENSG00000290693
ZNF106,ENSG00000103994
,ENSG00000306172
,ENSG00000291047
BRD7P2,ENSG00000184100
CCDC15,ENSG00000149548
SEC22A,ENSG00000121542
,ENSG00000249588
,ENSG00000287783
SMG1P5,ENSG00000291266
,ENSG00000306192
,ENSG00000289462
,ENSG00000306210
,ENSG00000227089
,ENSG00000306227
RAET1E-AS1,ENSG00000268592
HEPACAM,ENSG00000165478
,ENSG00000306230
,ENSG00000294556
,ENSG00000306236
,ENSG00000294565
,ENSG00000306255
,ENSG00000294584
,ENSG00000306263
,ENSG00000285639
,ENSG00000306270
GOLGA2P5,ENSG00000238105
,ENSG00000232633
,ENSG00000287297
,ENSG00000273454
RN7SL176P,ENSG00000266610
,ENSG00000257489
,ENSG00000272678
CD2BP2-DT,ENSG00000260219
,ENSG00000254468
MIR1827,ENSG00000221476
LINC01847,ENSG00000253311
CROCC,ENSG00000058453
,ENSG00000287404
ACTR6,ENSG00000075089
MFSD12,ENSG00000161091
API5,ENSG00000166181
ADCY5,ENSG00000173175
,ENSG00000294619
,ENSG00000294621
,ENSG00000294625
GAA,ENSG00000171298
,ENSG00000294639
,ENSG00000294643
,ENSG00000294646
,ENSG00000294652
,ENSG00000294657
,ENSG00000306315
,ENSG00000306321
LINC00472,ENSG00000233237
,ENSG00000306333
,ENSG00000290677
,ENSG00000306363
LINC02217,ENSG00000248455
RNU6-188P,ENSG00000201077
MYEF2,ENSG00000104177
,ENSG00000300431
,ENSG00000300231
,ENSG00000300467
,ENSG00000300260
,ENSG00000289080
,ENSG00000300350
PCYOX1,ENSG00000116005
,ENSG00000300485
,ENSG00000259807
LINC03000,ENSG00000241956
,ENSG00000273582
,ENSG00000260953
WSCD1,ENSG00000179314
,ENSG00000289029
,ENSG00000300448
THUMPD2,ENSG00000138050
RRN3P2,ENSG00000103472
ADGRE1,ENSG00000174837
DEPDC4,ENSG00000166153
,ENSG00000294664
,ENSG00000294688
,ENSG00000294714
,ENSG00000294737
,ENSG00000294744
,ENSG00000294770
LINC02941,ENSG00000236013
ALOXE3,ENSG00000179148
RNU1-38P,ENSG00000199687
MIR6071,ENSG00000278783
RNU1-4,ENSG00000207389
,ENSG00000306371
,ENSG00000285549
VASH2,ENSG00000143494
Y_RNA,ENSG00000206790
RETREG1-AS1,ENSG00000246214
ST3GAL5,ENSG00000115525
SCYL2,ENSG00000136021
,ENSG00000293239
,ENSG00000248600
GLDN,ENSG00000186417
Y_RNA,ENSG00000252652
,ENSG00000294787
,ENSG00000287820
,ENSG00000255340
,ENSG00000306518
,ENSG00000254577
,ENSG00000306585
RN7SKP287,ENSG00000252355
PPIAP41,ENSG00000254463
,ENSG00000306603
CTBP2P6,ENSG00000213697
,ENSG00000306636
CLTC,ENSG00000141367
,ENSG00000294807
MIR670,ENSG00000211568
FCHO2-DT,ENSG00000272081
,ENSG00000238221
TTC17,ENSG00000052841
,ENSG00000306643
,ENSG00000306695
LINC02116,ENSG00000250417
ISL1-DT,ENSG00000259663
,ENSG00000294827
LRRC3B,ENSG00000179796
,ENSG00000285771
,ENSG00000294884
,ENSG00000294893
,ENSG00000249966
,ENSG00000294896
UST-AS2,ENSG00000236591
,ENSG00000294900
RIPK2,ENSG00000104312
CYB5RL,ENSG00000215883
,ENSG00000294902
,ENSG00000294911
,ENSG00000293728
,ENSG00000224371
,ENSG00000258312
TMPRSS7,ENSG00000176040
,ENSG00000293771
,ENSG00000259477
,ENSG00000293778
,ENSG00000274719
,ENSG00000293780
ALDH1A2-AS1,ENSG00000259285
,ENSG00000257470
AQP9,ENSG00000103569
,ENSG00000306745
,ENSG00000306761
LINC02057,ENSG00000249279
,ENSG00000294921
,ENSG00000231912
,ENSG00000289948
MTCO3P23,ENSG00000259651
,ENSG00000293801
ATXN7L2,ENSG00000162650
,ENSG00000294933
,ENSG00000294941
MTND3P12,ENSG00000259626
,ENSG00000293802
,ENSG00000294966
,ENSG00000259600
,ENSG00000293805
,ENSG00000306769
MTND5P32,ENSG00000259379
LINC02448,ENSG00000257230
,ENSG00000295012
,ENSG00000295031
MTCYBP23,ENSG00000259671
,ENSG00000306776
,ENSG00000240934
,ENSG00000288836
,ENSG00000277229
,ENSG00000277790
CHRD,ENSG00000090539
FOXP4-AS1,ENSG00000234753
,ENSG00000286434
,ENSG00000270482
MYO9A,ENSG00000066933
,ENSG00000293836
,ENSG00000293838
,ENSG00000293845
,ENSG00000293854
,ENSG00000306781
,ENSG00000255916
COX6B1P6,ENSG00000253349
SMIM15-AS1,ENSG00000251279
,ENSG00000275103
,ENSG00000288523
RNU6-925P,ENSG00000207359
,ENSG00000293898
OSGIN2,ENSG00000164823
,ENSG00000293904
,ENSG00000280091
,ENSG00000293917
,ENSG00000269385
LINC02452,ENSG00000283422
Metazoa_SRP,ENSG00000276568
ADGRE4P,ENSG00000268758
,ENSG00000293933
CENPL,ENSG00000120334
,ENSG00000293975
,ENSG00000294013
,ENSG00000294027
,ENSG00000306792
OR52P1,ENSG00000181109
,ENSG00000306797
TCP11L1,ENSG00000176148
,ENSG00000294046
,ENSG00000249478
,ENSG00000291250
LINC01276,ENSG00000226917
,ENSG00000283679
,ENSG00000306808
MBD3L2B,ENSG00000196589
,ENSG00000295119
,ENSG00000295120
HNRNPM,ENSG00000099783
DECR1,ENSG00000104325
,ENSG00000295155
,ENSG00000307750
,ENSG00000289937
,ENSG00000295177
,ENSG00000295230
,ENSG00000260252
,ENSG00000288936
,ENSG00000295292
,ENSG00000295538
,ENSG00000310525
,ENSG00000295329
ZNF496,ENSG00000162714
,ENSG00000295338
,ENSG00000295345
SNX9-AS1,ENSG00000236324
TXNL4B,ENSG00000140830
MFSD4B-DT,ENSG00000231046
,ENSG00000306847
,ENSG00000276972
,ENSG00000306849
,ENSG00000294110
,ENSG00000306853
,ENSG00000288941
,ENSG00000306869
LINC02423,ENSG00000256750
,ENSG00000306872
,ENSG00000291006
LINC02104,ENSG00000271334
,ENSG00000294230
PIGCP1,ENSG00000213713
,ENSG00000295369
LINC00294,ENSG00000280798
PMFBP1,ENSG00000118557
,ENSG00000295381
,ENSG00000290204
,ENSG00000306893
,ENSG00000295386
,ENSG00000294244
,ENSG00000306899
LINC02356,ENSG00000257595
CSTF3,ENSG00000176102
,ENSG00000295396
,ENSG00000306902
,ENSG00000295427
C5orf34-AS1,ENSG00000248554
RABGAP1L,ENSG00000152061
,ENSG00000295443
LINC02361,ENSG00000256576
,ENSG00000295463
PHACTR2-AS1,ENSG00000235740
,ENSG00000294281
,ENSG00000256312
,ENSG00000295484
,ENSG00000294289
,ENSG00000257732
,ENSG00000294335
,ENSG00000247925
LINC02822,ENSG00000286021
,ENSG00000306969
,ENSG00000307008
,ENSG00000237346
,ENSG00000307017
,ENSG00000307023
,ENSG00000307051
,ENSG00000290062
,ENSG00000307059
,ENSG00000295504
,ENSG00000307063
,ENSG00000289540
,ENSG00000307087
,ENSG00000295519
EIF5A2P1,ENSG00000260576
,ENSG00000307089
RNU2-65P,ENSG00000222094
,ENSG00000307092
NUTM1,ENSG00000184507
,ENSG00000295537
,ENSG00000307099
,ENSG00000295543
,ENSG00000294348
,ENSG00000307113
,ENSG00000294350
,ENSG00000294351
,ENSG00000307115
,ENSG00000295550
,ENSG00000289152
,ENSG00000287253
,ENSG00000288102
,ENSG00000295662
Y_RNA,ENSG00000206808
RPL29P23,ENSG00000241950
,ENSG00000295678
Y_RNA,ENSG00000200485
,ENSG00000257787
,ENSG00000231533
SLFN12,ENSG00000172123
HIPK3,ENSG00000110422
,ENSG00000294409
,ENSG00000307151
,ENSG00000258168
,ENSG00000307155
,ENSG00000295716
,ENSG00000307167
,ENSG00000307172
TRPM1,ENSG00000134160
,ENSG00000307174
,ENSG00000293627
,ENSG00000295722
NBN,ENSG00000104320
,ENSG00000307196
,ENSG00000295727
SLFN12L,ENSG00000205045
,ENSG00000307211
,ENSG00000307231
,ENSG00000289173
,ENSG00000294458
,ENSG00000294470
LINC02487,ENSG00000203688
,ENSG00000294479
,ENSG00000307265
,ENSG00000294498
,ENSG00000307284
RN7SL774P,ENSG00000263882
SPNS3,ENSG00000182557
SCAT2,ENSG00000257596
,ENSG00000258167
,ENSG00000307304
,ENSG00000307312
,ENSG00000248752
UBE2D3P2,ENSG00000225558
GCKR,ENSG00000084734
RNU6-1301P,ENSG00000199594
UBE2FP1,ENSG00000224080
,ENSG00000271993
,ENSG00000271653
RPL29P2,ENSG00000293140
TCEA1P2,ENSG00000230409
RNA5SP129,ENSG00000222208
,ENSG00000295733
,ENSG00000255946
,ENSG00000287594
,ENSG00000295747
RNU6-230P,ENSG00000199327
MIR5092,ENSG00000264986
DUTP1,ENSG00000229048
TSBP1-AS1,ENSG00000225914
C4orf46P1,ENSG00000206168
DNAJB6P7,ENSG00000243508
,ENSG00000294416
WASH4P,ENSG00000234769
,ENSG00000294563
TP53,ENSG00000141510
RNU6-232P,ENSG00000252953
,ENSG00000294574
,ENSG00000294578
,ENSG00000245651
LINC02240,ENSG00000260192
,ENSG00000306644
SATB1,ENSG00000182568
BCAP31P1,ENSG00000261217
LINC01486,ENSG00000256560
,ENSG00000294609
,ENSG00000303944
,ENSG00000273805
,ENSG00000257870
HMGN2P3,ENSG00000230330
,ENSG00000288043
,ENSG00000303230
,ENSG00000294666
,ENSG00000294670
RPL18P13,ENSG00000244485
,ENSG00000294684
